label,text,text_,tokens_text_,tokens_text_length_
contrato,"2. Nesta cédula, o requerente concedeu ao requerido um financiamento no valor de R$ 39.000,00 (Trinta e nove mil reais) para ser restituído por meio de 58 (cinquenta e oito) parcelas mensais corrigidas a taxa de 3,41% a. m. no valor de R$ 1.667,10 (Hum mil seiscentos e sessenta e sete reais e dez centavos) cada, tendo vencido a primeira parcela em 07/10/2015 e a vencer a última em 07/07/2020, mediante Contrato de Financiamento para Aquisição de Bens, garantido por Alienação Fiduciária, celebrado em 14/08/2015.",nesta cedula requerente concedeu requerido financiamento valor trinta nove mil reais ser restituido meio cinquenta oito parcelas mensais corrigidas taxa m valor hum mil seiscentos sessenta sete reais dez centavos cada tendo vencido primeira parcela vencer ultima mediante contrato financiamento aquisicao bens garantido alienacao fiduciaria celebrado,"['nesta', 'cedula', 'requerente', 'concedeu', 'requerido', 'financiamento', 'valor', 'trinta', 'nove', 'mil', 'reais', 'ser', 'restituido', 'meio', 'cinquenta', 'oito', 'parcelas', 'mensais', 'corrigidas', 'taxa', 'm', 'valor', 'hum', 'mil', 'seiscentos', 'sessenta', 'sete', 'reais', 'dez', 'centavos', 'cada', 'tendo', 'vencido', 'primeira', 'parcela', 'vencer', 'ultima', 'mediante', 'contrato', 'financiamento', 'aquisicao', 'bens', 'garantido', 'alienacao', 'fiduciaria', 'celebrado']",46
outros,ADVOGADOS,advogados,['advogados'],1
outros,AÇÃO DE BUSCA E APREENSÃO COM PEDIDO LIMINAR,acao busca apreensao pedido liminar,"['acao', 'busca', 'apreensao', 'pedido', 'liminar']",5
outros,EXCELENTÍSSIMO SENHOR DOUTOR JUIZ DE DIREITO DA VARA CÍVEL DA COMARCA DE BRAGANÇA PAULISTA/SP,excelentissimo senhor doutor juiz direito vara civel comarca braganca paulista sp,"['excelentissimo', 'senhor', 'doutor', 'juiz', 'direito', 'vara', 'civel', 'comarca', 'braganca', 'paulista', 'sp']",11
outros,ADVOGADOS,advogados,['advogados'],1
constituicao_mora,"4. O autor, seguindo os procedimentos estabelecidos pela Lei 13.043/2014, constituiu a mora do réu, por meio da notificação formalizada por carta registrada com aviso de recebimento (doc. anexo).",autor seguindo procedimentos estabelecidos lei constituiu mora reu meio notificacao formalizada carta registrada aviso recebimento doc anexo,"['autor', 'seguindo', 'procedimentos', 'estabelecidos', 'lei', 'constituiu', 'mora', 'reu', 'meio', 'notificacao', 'formalizada', 'carta', 'registrada', 'aviso', 'recebimento', 'doc', 'anexo']",17
inadimplemento,"3. Ocorre, porém, que a ré tornou-se inadimplente, deixando de efetuar o pagamento das prestações a partir de 15/01/2019, incorrendo em mora desde então, nos termos do artigo 2º e § 3º, do Decreto-Lei 911/69, com as alterações da Lei 13.043/2014.",ocorre porem re tornou inadimplente deixando efetuar pagamento prestacoes partir incorrendo mora desde entao termos artigo SS decreto lei alteracoes lei,"['ocorre', 'porem', 're', 'tornou', 'inadimplente', 'deixando', 'efetuar', 'pagamento', 'prestacoes', 'partir', 'incorrendo', 'mora', 'desde', 'entao', 'termos', 'artigo', 'SS', 'decreto', 'lei', 'alteracoes', 'lei']",21
alienacao_fiduciaria,"2. Em garantia das obrigações assumidas a ré transferiu em Alienação Fiduciária, o bem descrito no supramencionado contrato, a saber: CONTRATO: 2904530071 – VEÍCULO: VOLKSWAGEN FOX FLEX – VERSÃO: (KIT-VII) G2 1.6 8V IMOTION - ANO: 2013/2014 – CHASSI: 9BWAB45Z7E4086054 – RENAVAM: 001008885948 – PLACA: FSG3885 – COR: PRETA.",garantia obrigacoes assumidas re transferiu alienacao fiduciaria bem descrito supramencionado contrato saber contrato veiculo volkswagen fox flex versao kit vii imotion ano chassi renavam placa cor preta,"['garantia', 'obrigacoes', 'assumidas', 're', 'transferiu', 'alienacao', 'fiduciaria', 'bem', 'descrito', 'supramencionado', 'contrato', 'saber', 'contrato', 'veiculo', 'volkswagen', 'fox', 'flex', 'versao', 'kit', 'vii', 'imotion', 'ano', 'chassi', 'renavam', 'placa', 'cor', 'preta']",27
contrato,"1. O autor concedeu a ré um financiamento no valor de R$ 32.800,00 (Trinta e dois mil, oitocentos reais) para ser restituído por meio de 48 (quarenta e oito) prestações mensais, no valor de R$ 1.072,72 (Hum mil, setenta e dois reais, setenta e dois centavos) com vencimento final em 15/10/2022, mediante Contrato de Financiamento para Aquisição de Bens, garantido por Alienação Fiduciária, celebrado em 11/10/2018.",autor concedeu re financiamento valor trinta dois mil oitocentos reais ser restituido meio quarenta oito prestacoes mensais valor hum mil setenta dois reais setenta dois centavos vencimento final mediante contrato financiamento aquisicao bens garantido alienacao fiduciaria celebrado,"['autor', 'concedeu', 're', 'financiamento', 'valor', 'trinta', 'dois', 'mil', 'oitocentos', 'reais', 'ser', 'restituido', 'meio', 'quarenta', 'oito', 'prestacoes', 'mensais', 'valor', 'hum', 'mil', 'setenta', 'dois', 'reais', 'setenta', 'dois', 'centavos', 'vencimento', 'final', 'mediante', 'contrato', 'financiamento', 'aquisicao', 'bens', 'garantido', 'alienacao', 'fiduciaria', 'celebrado']",37
outros,"Em face de RICARDO PINTO DOS SANTOS , brasileiro, casado, vendedor, com endereço eletrônico não informado, inscrito no CPF/MF: 416.257.918-01, residente e domiciliado na Rua Mirasselva nº 100, bairro: Jardim dos Manacas, CEP: 06381-210 na cidade de Carapicuíba/SP, pelas razões de fato e de direito a seguir expostas:",face ricardo pinto santos brasileiro casado vendedor endereco eletronico nao informado inscrito cpf mf residente domiciliado rua mirasselva bairro jardim manacas cep cidade carapicuiba sp razoes fato direito seguir expostas,"['face', 'ricardo', 'pinto', 'santos', 'brasileiro', 'casado', 'vendedor', 'endereco', 'eletronico', 'nao', 'informado', 'inscrito', 'cpf', 'mf', 'residente', 'domiciliado', 'rua', 'mirasselva', 'bairro', 'jardim', 'manacas', 'cep', 'cidade', 'carapicuiba', 'sp', 'razoes', 'fato', 'direito', 'seguir', 'expostas']",30
outros,"BANCO BRADESCO FINANCIAMENTOS S/A, estabelecimento de crédito com sede na ""Cidade de Deus"", Município e Comarca de Osasco - SP, inscrito no CNPJ sob nº 07.207.996/0001-50, endereço eletrônico 4429.advogados@bradesco.com.br, por seu advogado infra-assinado (procuração em anexo), vem à presença de Vossa Excelência, com fundamento no Decreto-Lei nº 911/1969, com as alterações do artigo 56 da Lei nº 10.931/04, artigos 101 e 102 da Lei 13.043, de 13 de novembro de 2014 e artigos 1361 a 1368-B, do Código Civil e demais disposições legais aplicáveis à espécie, propor.",banco bradesco financiamentos s estabelecimento credito sede cidade deus municipio comarca osasco sp inscrito cnpj sob endereco eletronico advogados bradesco br advogado infra assinado procuracao anexo vem presenca vossa excelencia fundamento decreto lei alteracoes artigo lei artigos lei novembro artigos b codigo civil demais disposicoes legais aplicaveis especie propor,"['banco', 'bradesco', 'financiamentos', 's', 'estabelecimento', 'credito', 'sede', 'cidade', 'deus', 'municipio', 'comarca', 'osasco', 'sp', 'inscrito', 'cnpj', 'sob', 'endereco', 'eletronico', 'advogados', 'bradesco', 'br', 'advogado', 'infra', 'assinado', 'procuracao', 'anexo', 'vem', 'presenca', 'vossa', 'excelencia', 'fundamento', 'decreto', 'lei', 'alteracoes', 'artigo', 'lei', 'artigos', 'lei', 'novembro', 'artigos', 'b', 'codigo', 'civil', 'demais', 'disposicoes', 'legais', 'aplicaveis', 'especie', 'propor']",49
constituicao_mora,"4. O autor, seguindo os procedimentos estabelecidos pela Lei 13.043/2014, constituiu a mora do réu, por meio da notificação formalizada por carta registrada com aviso de recebimento (doc. nº 04).",autor seguindo procedimentos estabelecidos lei constituiu mora reu meio notificacao formalizada carta registrada aviso recebimento doc,"['autor', 'seguindo', 'procedimentos', 'estabelecidos', 'lei', 'constituiu', 'mora', 'reu', 'meio', 'notificacao', 'formalizada', 'carta', 'registrada', 'aviso', 'recebimento', 'doc']",16
inadimplemento,"3. Ocorre, porém, que a ré tornou-se inadimplente, deixando de efetuar o pagamento das prestações a partir de 16/06/2018, incorrendo em mora desde então, nos termos do artigo 2º e § 2º, do Decreto-Lei 911/69, com as alterações da Lei 13.043/2014.",ocorre porem re tornou inadimplente deixando efetuar pagamento prestacoes partir incorrendo mora desde entao termos artigo SS decreto lei alteracoes lei,"['ocorre', 'porem', 're', 'tornou', 'inadimplente', 'deixando', 'efetuar', 'pagamento', 'prestacoes', 'partir', 'incorrendo', 'mora', 'desde', 'entao', 'termos', 'artigo', 'SS', 'decreto', 'lei', 'alteracoes', 'lei']",21
alienacao_fiduciaria,"2. Em garantia das obrigações assumidas a ré (réu) transferiu em Alienação Fiduciária, o bem descrito no supramencionado contrato a saber: a) ""VEÍCULO MARCA OUTRAS, MODELO CELER HATCH 1.5 16V FLEXF, CHASSIS LVVDB11B8FD602203, PLACA FYK7870, RENAVAM 01052940584, COR VERMELHA, ANO 2014/2015"".",garantia obrigacoes assumidas re reu transferiu alienacao fiduciaria bem descrito supramencionado contrato saber veiculo marca outras modelo celer hatch flexf chassis placa renavam cor vermelha ano,"['garantia', 'obrigacoes', 'assumidas', 're', 'reu', 'transferiu', 'alienacao', 'fiduciaria', 'bem', 'descrito', 'supramencionado', 'contrato', 'saber', 'veiculo', 'marca', 'outras', 'modelo', 'celer', 'hatch', 'flexf', 'chassis', 'placa', 'renavam', 'cor', 'vermelha', 'ano']",26
contrato,"1. O autor concedeu a ré um financiamento no valor de R$ 28.845,00 (vinte e oito mil, oitocentos e quarenta e cinco reais), para ser restituído por meio de 48 prestações mensais, no valor de R$923,29 (novecentos e vinte e três reais e vinte e nove centavos), com vencimento final em 16/11/2021, mediante Contrato de Financiamento 39388125 para Aquisição de Bens, garantido por Alienação Fiduciária, celebrado em 16/11/2017.",autor concedeu re financiamento valor vinte oito mil oitocentos quarenta cinco reais ser restituido meio prestacoes mensais valor novecentos vinte tres reais vinte nove centavos vencimento final mediante contrato financiamento aquisicao bens garantido alienacao fiduciaria celebrado,"['autor', 'concedeu', 're', 'financiamento', 'valor', 'vinte', 'oito', 'mil', 'oitocentos', 'quarenta', 'cinco', 'reais', 'ser', 'restituido', 'meio', 'prestacoes', 'mensais', 'valor', 'novecentos', 'vinte', 'tres', 'reais', 'vinte', 'nove', 'centavos', 'vencimento', 'final', 'mediante', 'contrato', 'financiamento', 'aquisicao', 'bens', 'garantido', 'alienacao', 'fiduciaria', 'celebrado']",36
outros,Pasta nº. 167552 - G.S.M,pasta g s m,"['pasta', 'g', 's', 'm']",4
outros,EXCELENTÍSSIMO SENHOR DOUTOR JUIZ DE DIREITO DA VARA CÍVEL DA COMARCA DE GUARATINGUETÁ - SP,excelentissimo senhor doutor juiz direito vara civel comarca guaratingueta sp,"['excelentissimo', 'senhor', 'doutor', 'juiz', 'direito', 'vara', 'civel', 'comarca', 'guaratingueta', 'sp']",10
outros,"6. Desta feita, cabe ao banco credor o direito de fazer apreender o bem que lhe foi fiduciariamente alienado e em seguida promover a sua venda aplicando o respectivo resultado ao pagamento do débito de em R$ 59.099,12 (Cinquenta e nove mil noventa e nove reais e doze centavos).. , correspondente ao principal e acessórios das dívidas vencidas e vincendas do réu, devidamente discriminados no doc. 05.",desta feita cabe banco credor direito fazer apreender bem fiduciariamente alienado seguida promover venda aplicando respectivo resultado pagamento debito cinquenta nove mil noventa nove reais doze centavos correspondente principal acessorios dividas vencidas vincendas reu devidamente discriminados doc,"['desta', 'feita', 'cabe', 'banco', 'credor', 'direito', 'fazer', 'apreender', 'bem', 'fiduciariamente', 'alienado', 'seguida', 'promover', 'venda', 'aplicando', 'respectivo', 'resultado', 'pagamento', 'debito', 'cinquenta', 'nove', 'mil', 'noventa', 'nove', 'reais', 'doze', 'centavos', 'correspondente', 'principal', 'acessorios', 'dividas', 'vencidas', 'vincendas', 'reu', 'devidamente', 'discriminados', 'doc']",37
constituicao_mora,"4. A autora, seguindo os procedimentos estabelecidos pela Lei 13.043/2014, constituiu a mora do réu, por meio da notificação formalizada por carta registrada com aviso de recebimento (doc. nº 04).",autora seguindo procedimentos estabelecidos lei constituiu mora reu meio notificacao formalizada carta registrada aviso recebimento doc,"['autora', 'seguindo', 'procedimentos', 'estabelecidos', 'lei', 'constituiu', 'mora', 'reu', 'meio', 'notificacao', 'formalizada', 'carta', 'registrada', 'aviso', 'recebimento', 'doc']",16
inadimplemento,"3. Ocorre, porém, que o réu tornou-se inadimplente, deixando de efetuar o pagamento das prestações a partir da parcela nº 10 á 21, com vencimento entre 18/06/2018 à 18/05/2019 incorrendo em mora desde então, nos termos do artigo 2º e § 2º, do Decreto-Lei 911/69, com as alterações da Lei 13.043/2014.",ocorre porem reu tornou inadimplente deixando efetuar pagamento prestacoes partir parcela vencimento incorrendo mora desde entao termos artigo SS decreto lei alteracoes lei,"['ocorre', 'porem', 'reu', 'tornou', 'inadimplente', 'deixando', 'efetuar', 'pagamento', 'prestacoes', 'partir', 'parcela', 'vencimento', 'incorrendo', 'mora', 'desde', 'entao', 'termos', 'artigo', 'SS', 'decreto', 'lei', 'alteracoes', 'lei']",23
alienacao_fiduciaria,"2. Em garantia das obrigações assumidas o réu transferiu em Alienação Fiduciária, o bem descrito no supramencionado contrato a saber: UM VEICULO MARCA – MODELO HB20 COMFORT PLUS (COPAFIF CHASSI 9BHBG51CAGP537144 – RENAVAM 1072469674 – PLACA PXC 2259 – ANO/MODELO 2015/2016 – COR BRANCA.",garantia obrigacoes assumidas reu transferiu alienacao fiduciaria bem descrito supramencionado contrato saber veiculo marca modelo comfort plus copafif chassi renavam placa pxc ano modelo cor branca,"['garantia', 'obrigacoes', 'assumidas', 'reu', 'transferiu', 'alienacao', 'fiduciaria', 'bem', 'descrito', 'supramencionado', 'contrato', 'saber', 'veiculo', 'marca', 'modelo', 'comfort', 'plus', 'copafif', 'chassi', 'renavam', 'placa', 'pxc', 'ano', 'modelo', 'cor', 'branca']",26
contrato,"1. A autora concedeu ao réu um financiamento no valor de R$ 56.856,00(Cinquenta e seis mil oitocentos e cinquenta e seis reais), para ser restituído por meio de 48 (quarenta e oito) prestações mensais, nos valores R$ 1.184,50 R$ (Setecentos e setenta e dois reais e setenta e oito centavos), com vencimento final em 18/08/2021 mediante Contrato de Financiamento nº 39028188, para Aquisição de Bens, garantido por Alienação Fiduciária, celebrado em 18/08/2017.",autora concedeu reu financiamento valor cinquenta seis mil oitocentos cinquenta seis reais ser restituido meio quarenta oito prestacoes mensais valores setecentos setenta dois reais setenta oito centavos vencimento final mediante contrato financiamento aquisicao bens garantido alienacao fiduciaria celebrado,"['autora', 'concedeu', 'reu', 'financiamento', 'valor', 'cinquenta', 'seis', 'mil', 'oitocentos', 'cinquenta', 'seis', 'reais', 'ser', 'restituido', 'meio', 'quarenta', 'oito', 'prestacoes', 'mensais', 'valores', 'setecentos', 'setenta', 'dois', 'reais', 'setenta', 'oito', 'centavos', 'vencimento', 'final', 'mediante', 'contrato', 'financiamento', 'aquisicao', 'bens', 'garantido', 'alienacao', 'fiduciaria', 'celebrado']",38
outros,EXCELENTÍSSIMO SENHOR DOUTOR JUIZ DE DIREITO DA ª VARA CIVEL DO FORO DE PIEDADE DA COMARCA DA CAPITAL DO ESTADO DE SÃO PAULO.,excelentissimo senhor doutor juiz direito vara civel foro piedade comarca capital estado sao paulo,"['excelentissimo', 'senhor', 'doutor', 'juiz', 'direito', 'vara', 'civel', 'foro', 'piedade', 'comarca', 'capital', 'estado', 'sao', 'paulo']",14
constituicao_mora,"4. O autor, seguindo os procedimentos estabelecidos pela Lei 13.043/2014, constituiu a mora do réu, por meio da notificação formalizada por carta registrada com aviso de recebimento (doc. nº 04).",autor seguindo procedimentos estabelecidos lei constituiu mora reu meio notificacao formalizada carta registrada aviso recebimento doc,"['autor', 'seguindo', 'procedimentos', 'estabelecidos', 'lei', 'constituiu', 'mora', 'reu', 'meio', 'notificacao', 'formalizada', 'carta', 'registrada', 'aviso', 'recebimento', 'doc']",16
inadimplemento,"3. Ocorre, porém, que a ré tornou-se inadimplente, deixando de efetuar o pagamento das prestações a partir de 26/07/2017, incorrendo em mora desde então, nos termos do artigo 2º e § 2º, do Decreto-Lei 911/69, com as alterações da Lei 13.043/2014.",ocorre porem re tornou inadimplente deixando efetuar pagamento prestacoes partir incorrendo mora desde entao termos artigo SS decreto lei alteracoes lei,"['ocorre', 'porem', 're', 'tornou', 'inadimplente', 'deixando', 'efetuar', 'pagamento', 'prestacoes', 'partir', 'incorrendo', 'mora', 'desde', 'entao', 'termos', 'artigo', 'SS', 'decreto', 'lei', 'alteracoes', 'lei']",21
alienacao_fiduciaria,"2. Em garantia das obrigações assumidas a ré (réu) transferiu em Alienação Fiduciária, o bem descrito no supramencionado contrato a saber: a) ""VEÍCULO MARCA VOLKSWAGEN, MODELO GOL 1.0 8V(G4)(TREND)(G4), CHASSIS 9BWAA05W8CP062892, PLACA EPD2538, RENAVAM 382784642, COR PRETO, ANO 2011/2012"".",garantia obrigacoes assumidas re reu transferiu alienacao fiduciaria bem descrito supramencionado contrato saber veiculo marca volkswagen modelo gol trend chassis placa renavam cor preto ano,"['garantia', 'obrigacoes', 'assumidas', 're', 'reu', 'transferiu', 'alienacao', 'fiduciaria', 'bem', 'descrito', 'supramencionado', 'contrato', 'saber', 'veiculo', 'marca', 'volkswagen', 'modelo', 'gol', 'trend', 'chassis', 'placa', 'renavam', 'cor', 'preto', 'ano']",25
